Project_ID,Project,Algorithm,Test_Samples,Mean_Failing_Runs,RMSE,MAE,R^2,Spearman_Rho
E05,httpcore,SVR,712,0.49719101123595505,8.22974921236049,0.6011064480519629,0.009634204841110439,0.19762010322510082
E06,incubator-dubbo,Random Forest Regressor,2176,4.241727941176471,330.4690898622401,79.02686810661764,-2.0330811098342223,0.05247098372674633
E06,incubator-dubbo,Extra Trees Regressor,2176,4.241727941176471,332.13682307032195,76.71729779411766,-2.0637716278758713,0.07146898975141062
E06,incubator-dubbo,Gradient Boosting Regressor,2176,4.241727941176471,376.56549057067406,133.57542598651594,-2.9382508081899443,0.007667005986896893
E06,incubator-dubbo,Ridge,2176,4.241727941176471,295.66947538018627,218.09455002881535,-1.4279252792080261,-0.0355379429174691
E06,incubator-dubbo,Lasso,2176,4.241727941176471,292.69577067945755,215.57210136152804,-1.3793330093423988,-0.03600133144005545
E06,incubator-dubbo,SVR,2176,4.241727941176471,189.79802592185982,4.303592994491646,-0.0004737944977140085,0.04860642294525234
E07,achilles,Random Forest Regressor,1317,0.1252847380410023,311.0472233920838,87.2903948367502,-8273.940237743018,0.05091750048030863
E07,achilles,Extra Trees Regressor,1317,0.1252847380410023,367.7221145945958,132.47661351556567,-11564.161609123756,-0.00886121144840177
E07,achilles,Gradient Boosting Regressor,1317,0.1252847380410023,296.35444702765403,125.03503495942601,-7510.645868872403,0.010041045984021293
E07,achilles,Ridge,1317,0.1252847380410023,226.24483751087777,182.2457082420453,-4376.937573556419,0.04947182451569596
E07,achilles,Lasso,1317,0.1252847380410023,221.71129345006526,179.19805534411256,-4203.243286648553,0.04932609495263954
E07,achilles,SVR,1317,0.1252847380410023,3.4661999448595533,0.3187575445613062,-0.027588961043260474,0.020732235028030486
E08,elastic-job-lite,Random Forest Regressor,558,0.012544802867383513,211.36227645670496,59.58329749103943,-926274.4907119669,0.06446167598749564
E08,elastic-job-lite,Extra Trees Regressor,558,0.012544802867383513,24.787040021886337,4.1927240143369175,-12737.976988346547,0.11016112639557724
E08,elastic-job-lite,Gradient Boosting Regressor,558,0.012544802867383513,87.07510784247272,49.4660235471907,-157206.49918630492,-0.006389554095556928
